,,,,,,,3451,Secretariat - Economic Services,
,,50000.0,0,16938.0,0,,10.00.50,Other Charges,20000
0.0,0.0,50000.0,0,16938.0,0,,,Total:GSAT-18 Satellite Launch Services,20000
,,,,,,,11,GSAT-19 Satellite,
0.0,0.0,10000.0,0,23500.0,0,,11.00.01,Salaries,12000
0.0,0.0,50.0,0,100.0,0,,11.00.03,Overtime Allowance,100
0.0,0.0,2600.0,0,1500.0,0,,11.00.11,Domestic Travel Expenses,1300
0.0,0.0,1000.0,0,1000.0,0,,11.00.12,Foreign Travel Expenses,1000
0.0,0.0,3000.0,0,2000.0,0,,11.00.13,Office Expenses,1600
0.0,0.0,900.0,0,1824.0,0,,11.00.20,Other Administrative Expenses,800
0.0,0.0,1950.0,0,1000.0,0,,11.00.21,Supplies & Materials,11000
0.0,0.0,500.0,0,100.0,0,,11.00.26,Advertising & Publicity,100
0.0,0.0,3000.0,0,14000.0,0,,11.00.27,Minor Works,2500
0.0,0.0,3500.0,0,6600.0,0,,11.00.28,Professional Services,4000
0.0,0.0,3000.0,0,13000.0,0,,11.00.30,Other Contractual Services,3300
0.0,0.0,500.0,0,300.0,0,,11.00.50,Other Charges,300
0.0,0.0,30000.0,0,64924.0,0,,,Total:GSAT-19 Satellite,38000
,,,,,,,12,GSAT-20 Satellite,
0.0,0.0,500.0,0,0.0,0,,12.00.01,Salaries,94000
0.0,0.0,10.0,0,10.0,0,,12.00.03,Overtime Allowance,100
0.0,0.0,100.0,0,100.0,0,,12.00.11,Domestic Travel Expenses,400
0.0,0.0,100.0,0,100.0,0,,12.00.12,Foreign Travel Expenses,500
0.0,0.0,100.0,0,100.0,0,,12.00.13,Office Expenses,1500
0.0,0.0,10.0,0,10.0,0,,12.00.20,Other Administrative Expenses,200
0.0,0.0,30.0,0,530.0,0,,12.00.21,Supplies & Materials,500
0.0,0.0,10.0,0,10.0,0,,12.00.26,Advertising & Publicity,400
0.0,0.0,20.0,0,20.0,0,,12.00.27,Minor Works,1000
0.0,0.0,10.0,0,10.0,0,,12.00.28,Professional Services,500
0.0,0.0,10.0,0,10.0,0,,12.00.30,Other Contractual Services,500
0.0,0.0,100.0,0,100.0,0,,12.00.50,Other Charges,400
0.0,0.0,1000.0,0,1000.0,0,,,Total:GSAT-20 Satellite,100000
,,,,,,,14,Development of a Satellite for SAARC Countries,
0.0,0.0,10.0,0,10.0,0,,14.00.03,Overtime Allowance,0
0.0,0.0,15.0,0,15.0,0,,14.00.11,Domestic Travel Expenses,0
0.0,0.0,10.0,0,10.0,0,,14.00.12,Foreign Travel Expenses,0
0.0,0.0,15.0,0,15.0,0,,14.00.13,Office Expenses,0
0.0,0.0,10.0,0,10.0,0,,14.00.20,Other Administrative Expenses,0
0.0,0.0,10.0,0,10.0,0,,14.00.21,Supplies & Materials,0
0.0,0.0,10.0,0,10.0,0,,14.00.28,Professional Services,0
0.0,0.0,10.0,0,10.0,0,,14.00.30,Other Contractual Services,0
0.0,0.0,10.0,0,10.0,0,,14.00.50,Other Charges,0
0.0,0.0,100.0,0,100.0,0,,,Total:Development of a Satellite for SAARC Countries,
,,,,,,,13,GSAT follow-on Satellites including Launch Services,
0.0,0.0,0.0,0,0.0,0,,13.00.01,Salaries,50
0.0,0.0,10.0,0,10.0,0,,13.00.03,Overtime Allowance,2
0.0,0.0,200.0,0,200.0,0,,13.00.11,Domestic Travel Expenses,10
0.0,0.0,10.0,0,10.0,0,,13.00.12,Foreign Travel Expenses,5
0.0,0.0,200.0,0,200.0,0,,13.00.13,Office Expenses,10
0.0,0.0,20.0,0,20.0,0,,13.00.20,Other Administrative Expenses,2
0.0,0.0,100.0,0,100.0,0,,13.00.21,Supplies & Materials,10
0.0,0.0,0.0,0,0.0,0,,13.00.26,Advertising & Publicity,0
0.0,0.0,200.0,0,200.0,0,,13.00.27,Minor Works,5
0.0,0.0,50.0,0,50.0,0,,13.00.28,Professional Services,2
0.0,0.0,50.0,0,50.0,0,,13.00.30,Other Contractual Services,2
0.0,0.0,160.0,0,160.0,0,,13.00.50,Other Charges,2
0.0,0.0,1000.0,0,1000.0,0,,,Total:GSAT follow-on Satellites including Launch Services,100
,,,,,,,15,Augmentation of Capacity through leasing of transponders from foreign Satellite,
0.0,0.0,5000.0,0,5000.0,0,,15.00.30,Other Contractual Services,0
0.0,0.0,5000.0,0,5000.0,0,,15.00.50,Other Charges,0
0.0,0.0,10000.0,0,10000.0,0,,,Total:Augmentation of Capacity through leasing of transponders from foreign Satellite,0
,,,,,,,16,Advanced Communication Satellite (GSAT-11) including launch services,
0.0,0.0,30000.0,0,42500.0,0,,16.00.01,Salaries,5000
0.0,0.0,50.0,0,75.0,0,,16.00.03,Overtime Allowance,50
0.0,0.0,1500.0,0,1350.0,0,,16.00.11,Domestic Travel Expenses,1300
0.0,0.0,1000.0,0,1843.0,0,,16.00.12,Foreign Travel Expenses,20000
0.0,0.0,7500.0,0,5600.0,0,,16.00.13,Office Expenses,3350
0.0,0.0,500.0,0,1000.0,0,,16.00.20,Other Administrative Expenses,500
0.0,0.0,5000.0,0,3500.0,0,,16.00.21,Supplies & Materials,11000
0.0,0.0,200.0,0,500.0,0,,16.00.26,Advertising & Publicity,200
0.0,0.0,1500.0,0,3400.0,0,,16.00.27,Minor Works,2400
0.0,0.0,1500.0,0,2500.0,0,,16.00.28,Professional Services,2500
0.0,0.0,1000.0,0,2500.0,0,,16.00.30,Other Contractual Services,5000
0.0,0.0,250.0,0,450.0,0,,16.00.50,Other Charges,100
0.0,0.0,50000.0,0,65218.0,0,,,Total:Advanced Communication Satellite (GSAT-11) including launch services,51400
,,,,,,,17,GSAT-21 Satellite,
0.0,0.0,0.0,0,0.0,0,,17.00.01,Salaries,50
0.0,0.0,0.0,0,0.0,0,,17.00.03,Overtime Allowance,1
0.0,0.0,0.0,0,0.0,0,,17.00.11,Domestic Travel Expenses,10
0.0,0.0,0.0,0,0.0,0,,17.00.12,Foreign Travel Expenses,5
0.0,0.0,0.0,0,0.0,0,,17.00.13,Office Expenses,14
0.0,0.0,0.0,0,0.0,0,,17.00.20,Other Administrative Expenses,2
0.0,0.0,0.0,0,0.0,0,,17.00.21,Supplies & Materials,5
0.0,0.0,0.0,0,0.0,0,,17.00.26,Advertising & Publicity,2
0.0,0.0,0.0,0,0.0,0,,17.00.27,Minor Works,5
0.0,0.0,0.0,0,0.0,0,,17.00.28,Professional Services,2
0.0,0.0,0.0,0,0.0,0,,17.00.30,Other Contractual Services,2
0.0,0.0,0.0,0,0.0,0,,17.00.50,Other Charges,2
0.0,0.0,0.0,0,0.0,0,,,Total:GSAT-21 Satellite,100
,,,,,,,18,GSAT-22/23/24 Satellites,
0.0,0.0,0.0,0,0.0,0,,18.00.01,Salaries,100
0.0,0.0,0.0,0,0.0,0,,18.00.03,Overtime Allowance,2
0.0,0.0,0.0,0,0.0,0,,18.00.11,Domestic Travel Expenses,20
0.0,0.0,0.0,0,0.0,0,,18.00.12,Foreign Travel Expenses,10
0.0,0.0,0.0,0,0.0,0,,18.00.13,Office Expenses,28
0.0,0.0,0.0,0,0.0,0,,18.00.20,Other Administrative Expenses,4
0.0,0.0,0.0,0,0.0,0,,18.00.21,Supplies & Materials,10
0.0,0.0,0.0,0,0.0,0,,18.00.26,Advertising & Publicity,4
0.0,0.0,0.0,0,0.0,0,,18.00.27,Minor Works,10
0.0,0.0,0.0,0,0.0,0,,18.00.28,Professional Services,4
0.0,0.0,0.0,0,0.0,0,,18.00.30,Other Contractual Services,4
0.0,0.0,0.0,0,0.0,0,,18.00.50,Other Charges,4
0.0,0.0,0.0,0,0.0,0,,,Total:GSAT-22/23/24 Satellites,200
,,,,,,,19,Procurement of Heavier Class Satellite,
0.0,0.0,0.0,0,0.0,0,,19.00.12,Foreign Travel Expenses,88
0.0,0.0,0.0,0,0.0,0,,19.00.21,Supplies & Materials,5
0.0,0.0,0.0,0,0.0,0,,19.00.27,Minor Works,5
0.0,0.0,0.0,0,0.0,0,,19.00.50,Other Charges,2
0.0,0.0,0.0,0,0.0,0,,,Total:Procurement of Heavier Class Satellite,100
0.0,0.0,1738100.0,0,1256381.0,0,,,Total:INSAT Satellite System,1552600
,,,,,,,3402,Space Research,
,,,,,,,00.798,International Co-operation,
,,,,,,,01,Centre for Space Science & Technology Education in Asia and the Pacific (CSSTE-AP),
38000.0,0.0,37000.0,0,17000.0,0,,01.00.50,Other Charges,40000
38000.0,0.0,37000.0,0,17000.0,0,,,Total:Centre for Space Science & Technology Education in Asia and the Pacific (CSSTE-AP),40000
,,,,,,,02,Other Programmes,
2000.0,0.0,2000.0,0,2000.0,0,,02.00.32,Contributions,2000
816.0,0.0,1000.0,0,1000.0,0,,02.00.50,Other Charges,2000
2816.0,0.0,3000.0,0,3000.0,0,,,Total:Other Programmes,4000
40816.0,0.0,40000.0,0,20000.0,0,,,Total:International Co-operation,44000
,,,,,,,00.800,Other Expenditure,
,,,,,,,03,Central Management,
4971.0,0.0,0.0,0,0.0,0,,03.00.50,Other Charges,0
4971.0,0.0,0.0,0,0.0,0,,,Total:Central Management,0
4971.0,0.0,0.0,0,0.0,0,,,Total:Other Expenditure,0
23191246.0,12905707.0,26468400.0,14809900,29586574.0,14851900,,,Total:Major Head '3402',49088172
0.0,2560.0,0.0,6000,0.0,6000,,,Charged,6000
23191246.0,12903147.0,26468400.0,14803900,29586574.0,14845900,,,Voted,49082172
25180438.0,13581574.0,26468400.0,15091400,29586574.0,15101400,,,Total:Revenue,49383272
0.0,2560.0,0.0,6000,0.0,6000,,,Charged,6000
,,,,,,,,CAPITAL SECTION,
,,,,,,,5252,Capital Outlay on Satellite Systems,
,,,,,,,00.203,Spacecrafts,
,,,,,,,02,INSAT-3 Satellites,
4141.0,0.0,0.0,0,0.0,0,,02.00.52,Machinery & Equipment,0
81546.0,0.0,0.0,0,0.0,0,,02.00.60,Other Capital Expenditure,0
85687.0,0.0,0.0,0,0.0,0,,,Total:INSAT-3 Satellites,0
,,,,,,,03,INSAT-4/GSAT Satellites,
9007.0,0.0,0.0,0,0.0,0,,03.00.52,Machinery & Equipment,0
104256.0,0.0,0.0,0,0.0,0,,03.00.60,Other Capital Expenditure,0
113263.0,0.0,0.0,0,0.0,0,,,Total:INSAT-4/GSAT Satellites,0
,,,,,,,07,GSAT 15 Satellite,
128758.0,0.0,0.0,0,0.0,0,,07.00.52,Machinery & Equipment,0
679842.0,0.0,0.0,0,0.0,0,,07.00.60,Other Capital Expenditure,0
808600.0,0.0,0.0,0,0.0,0,,,Total:GSAT 15 Satellite,0
,,,,,,,08,GSAT-15 Satellite - Launch Services,
374101.0,0.0,0.0,0,0.0,0,,08.00.60,Other Capital Expenditure,0
374101.0,0.0,0.0,0,0.0,0,,,Total:GSAT-15 Satellite - Launch Services,0
,,,,,,,09,GSAT-16 Satellite,
94712.0,0.0,0.0,0,0.0,0,,09.00.52,Machinery & Equipment,0
253469.0,0.0,0.0,0,0.0,0,,09.00.60,Other Capital Expenditure,0
348181.0,0.0,0.0,0,0.0,0,,,Total:GSAT-16 Satellite,0
,,,,,,,11,GSAT-17 Satellite & follow-on missions,
566.0,0.0,0.0,0,0.0,0,,11.00.52,Machinery & Equipment,0
313007.0,0.0,0.0,0,0.0,0,,11.00.60,Other Capital Expenditure,0
313573.0,0.0,0.0,0,0.0,0,,,Total:GSAT-17 Satellite & follow-on missions,0
,,,,,,,12,GSAT-17 Satellite & follow-on Missions Launch Services,
1681866.0,0.0,0.0,0,0.0,0,,12.00.60,Other Capital Expenditure,0
1681866.0,0.0,0.0,0,0.0,0,,,Total:GSAT-17 Satellite & follow-on Missions Launch Services,0
,,,,,,,13,GSAT-18 Satellite,
0.0,0.0,0.0,0,0.0,0,,13.00.52,Machinery & Equipment,0
1087448.0,0.0,0.0,0,0.0,0,,13.00.60,Other Capital Expenditure,0
1087448.0,0.0,0.0,0,0.0,0,,,Total:GSAT-18 Satellite,0
,,,,,,,14,GSAT-18 Satellite - Launch Services,
4254288.0,0.0,0.0,0,0.0,0,,14.00.60,Other Capital Expenditure,0
4254288.0,0.0,0.0,0,0.0,0,,,Total:GSAT-18 Satellite - Launch Services,0
,,,,,,,15,GSAT-19 Satellite,
35043.0,0.0,0.0,0,0.0,0,,15.00.52,Machinery & Equipment,0
4695.0,0.0,0.0,0,0.0,0,,15.00.60,Other Capital Expenditure,0
39738.0,0.0,0.0,0,0.0,0,,,Total:GSAT-19 Satellite,0
9106745.0,0,0.0,0.0,0,0.0,0,,Total:Spacecrafts,0
,,,,,,,00.204,Master Control Facility (MCF),
,,,,,,,01,INSAT MCF,
180035.0,0.0,0.0,0,0.0,0,,01.00.52,Machinery & Equipment,0
17872.0,0.0,0.0,0,0.0,0,,01.00.53,Major Works,0
100.0,0.0,0.0,0,0.0,0,,01.00.60,Other Capital Expenditure,0
198007.0,0.0,0.0,0,0.0,0,,,Total:INSAT MCF,0
198007.0,0.0,0.0,0,0.0,0,,,Total:Master Control Facility (MCF),0
,,,,,,,00.283,Housing,
,,,,,,,01,Master Control Facility (MCF),
26997.0,0.0,0.0,0,0.0,0,,01.00.53,Major Works,0
26997.0,0.0,0.0,0,0.0,0,,,Total:Master Control Facility (MCF),0
26997.0,0.0,0.0,0,0.0,0,,,Total:Housing,0
9331749.0,0.0,0.0,0,0.0,0,,,Total:Major Head '5252',0
,,,,,,,5402,Capital Outlay on Space Research,
,,,,,,,00.052,Machinery & Equipment,
,,,,,,,01,Tools & Plant,
366.0,0.0,500.0,0,500.0,0,,01.00.52,Machinery & Equipment,500
366.0,0.0,500.0,0,500.0,0,,,Total:Tools & Plant,500
366.0,0.0,500.0,0,500.0,0,,,Total:Machinery & Equipment,500
,,,,,,,00.101,Space Technology,
,,,,,,,01,Vikram Sarabhai Space Centre (VSSC),
0.0,0.0,28500.0,0,10000.0,0,,01.00.51,Motor Vehicles,30000
2389985.0,0.0,2512000.0,0,1725135.0,0,,01.00.52,Machinery & Equipment,2000000
0.0,0.0,500.0,0,500.0,0,,01.00.53,Major Works  -  Charged,500
899408.0,0.0,860000.0,0,884500.0,0,,,Voted,899500
353858.0,0.0,59000.0,0,400000.0,0,,01.00.60,Other Capital Expenditure,410000
,,,,,,,01.99,Information Technology,
0.0,0.0,40000.0,0,10000.0,0,,01.99.52,Machinery & Equipment,10000
3643251.0,0.0,3500000.0,0,3030135.0,0,,,Total:Vikram Sarabhai Space Centre (VSSC),3350000
0.0,0.0,500.0,0,500.0,0,,,Charged,500
3643251.0,0.0,3499500.0,0,3029635.0,0,,,Voted,3349500
,,,,,,,02,ISRO Inertial Systems Unit (IISU),
0.0,0.0,0.0,0,0.0,0,,02.00.51,Motor Vehicles,2500
244000.0,0.0,184800.0,0,230800.0,0,,02.00.52,Machinery & Equipment,331800
95000.0,0.0,65000.0,0,53000.0,0,,02.00.53,Major Works,13000
0.0,0.0,200.0,0,200.0,0,,02.00.60,Other Capital Expenditure,10500
,,,,,,,02.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,02.99.52,Machinery & Equipment,1000
339000.0,0.0,250000.0,0,284000.0,0,,,Total:ISRO Inertial Systems Unit (IISU),358800
,,,,,,,5402,Capital Outlay on Space Research,
,,,,,,,00.101,Space Technology,
,,,,,,,04,GSLV Mk-III Development,
21500.0,0.0,17500.0,0,50000.0,0,,04.00.52,Machinery & Equipment,17500
998.0,0.0,100.0,0,100.0,0,,04.00.53,Major Works,100
133700.0,0.0,2400.0,0,29900.0,0,,04.00.60,Other Capital Expenditure,2400
156198.0,0.0,20000.0,0,80000.0,0,,,Total:GSLV Mk-III Development,20000
,,,,,,,07,Liquid Propulsion Systems Centre (LPSC),
5900.0,0.0,17000.0,0,5000.0,0,,07.00.51,Motor Vehicles,18900
538994.0,0.0,636300.0,0,1076900.0,0,,07.00.52,Machinery & Equipment,1513700
0.0,0.0,500.0,0,500.0,0,,07.00.53,Major Works  - Charged,500
171498.0,0.0,218700.0,0,189500.0,0,,,Voted,338100
19000.0,0.0,600.0,0,500.0,0,,07.00.60,Other Capital Expenditure,19500
,,,,,,,07.99,Information Technology,
0.0,0.0,20000.0,0,5000.0,0,,07.99.52,Machinery & Equipment,5000
735392.0,0.0,893100.0,0,1277400.0,0,,,Total:Liquid Propulsion Systems Centre (LPSC),1895700
0.0,0.0,500.0,0,500.0,0,,,Charged,500
735392.0,0.0,892600.0,0,1276900.0,0,,,Voted,1895200
,,,,,,,08,ISRO Satellite Centre (ISAC),
6486.0,0.0,9000.0,0,1000.0,0,,08.00.51,Motor Vehicles,14000
248990.0,0.0,460000.0,0,226814.0,0,,08.00.52,Machinery & Equipment,622800
0.0,0.0,100.0,0,100.0,0,,08.00.53,Major Works  -    Charged,100
599896.0,0.0,679400.0,0,769900.0,0,,,Voted,1199900
147540.0,0.0,50000.0,0,100000.0,0,,08.00.60,Other Capital Expenditure,160000
,,,,,,,08.99,Information Technology,
0.0,0.0,1500.0,0,1500.0,0,,08.99.52,Machinery & Equipment,10000
1002912.0,0.0,1200000.0,0,1099314.0,0,,,Total:ISRO Satellite Centre (ISAC),2006800
0.0,0.0,100.0,0,100.0,0,,,Charged,100
,,,,,,,5402,Capital Outlay on Space Research,
,,,,,,,00.101,Space Technology,
,,,,,,,09,Laboratory for Electro-Optics System (LEOS),
80418.0,0.0,65000.0,0,65000.0,0,,09.00.52,Machinery & Equipment,200000
65395.0,0.0,30000.0,0,47500.0,0,,09.00.53,Major Works,15000
4989.0,0.0,5000.0,0,5000.0,0,,09.00.60,Other Capital Expenditure,5000
,,,,,,,09.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,09.99.52,Machinery & Equipment,5000
150802.0,0.0,100000.0,0,117500.0,0,,,Total:Laboratory for Electro-Optics System (LEOS),225000
,,,,,,,17,Satish Dhawan Space Centre-SHAR (SDSC-SHAR),
28651.0,0.0,43100.0,0,2390.0,0,,17.00.51,Motor Vehicles,60300
1569493.0,0.0,1303700.0,0,1283529.0,0,,17.00.52,Machinery & Equipment,2193100
0.0,0.0,700.0,0,700.0,0,,17.00.53,Major Works  - Charged,700
449024.0,0.0,699300.0,0,569300.0,0,,,Voted,999300
97993.0,0.0,50000.0,0,177581.0,0,,17.00.60,Other Capital Expenditure,102400
,,,,,,,17.99,Information Technology,
0.0,0.0,105000.0,0,5000.0,0,,17.99.52,Machinery & Equipment,94600
2145161.0,0.0,2201800.0,0,2038500.0,0,,,Total:Satish Dhawan Space Centre-SHAR (SDSC-SHAR),3450400
,,,,,,,18,"ISRO Telemetry, Tracking and Command Network (ISTRAC)",
205088.0,0.0,203400.0,0,150068.0,0,,18.00.52,Machinery & Equipment,300000
0.0,0.0,200.0,0,200.0,0,,18.00.53,Major Works  - Charged,200
30180.0,0.0,52200.0,0,27600.0,0,,,Voted,69800
0.0,0.0,500.0,0,0.0,0,,18.00.60,Other Capital Expenditure,500
,,,,,,,18.99,Information Technology,
0.0,0.0,43700.0,0,5000.0,0,,18.99.52,Machinery & Equipment,49200
235268.0,0.0,300000.0,0,182868.0,0,,,"Total:ISRO Telemetry, Tracking and Command Network (ISTRAC)",419700
0.0,0.0,200.0,0,200.0,0,,,Charged,200
235268.0,0.0,299800.0,0,182668.0,0,,,Voted,419500
,,,,,,,20,Polar Satellite Launch Vehicle - Continuation (PSLV-C) Project,
69999.0,0.0,150000.0,0,180000.0,0,,20.00.52,Machinery & Equipment,500000
70000.0,0.0,97200.0,0,72000.0,0,,20.00.53,Major Works,33700
3164503.0,0.0,3572300.0,0,3597500.0,0,,20.00.60,Other Capital Expenditure,4304200
,,,,,,,20.99,Information Technology,
0.0,0.0,500.0,0,500.0,0,,20.99.52,Machinery & Equipment,500
3304502.0,0.0,3820000.0,0,3850000.0,0,,,Total:Polar Satellite Launch Vehicle - Continuation (PSLV-C) Project,4838400
,,,,,,,25,GSLV Operational Project,
93100.0,0.0,50000.0,0,150000.0,0,,25.00.52,Machinery & Equipment,44300
5400.0,0.0,40000.0,0,13300.0,0,,25.00.53,Major Works,41700
0.0,0.0,0.0,0,0.0,0,,25.00.60,Other Capital Expenditure,1000
98500.0,0.0,90000.0,0,163300.0,0,,,Total:GSLV Operational Project,87000
,,,,,,,31,Navigation Satellite System (NSS),
206570.0,0.0,400000.0,0,310300.0,0,,31.00.52,Machinery & Equipment,361300
82553.0,0.0,50000.0,0,85000.0,0,,31.00.53,Major Works,30000
403983.0,0.0,50000.0,0,203400.0,0,,31.00.60,Other Capital Expenditure,50000
693106.0,0.0,500000.0,0,598700.0,0,,,Total:Navigation Satellite System (NSS),441300
,,,,,,,33,Advanced Communication Satellite (GSAT-11) including launch services,
10188.0,0.0,0.0,0,0.0,0,,33.00.52,Machinery & Equipment,0
258515.0,0.0,0.0,0,0.0,0,,33.00.60,Other Capital Expenditure,0
268703.0,0.0,0.0,0,0.0,0,,,Total:Advanced Communication Satellite (GSAT-11) including launch services,0
,,,,,,,35,Manned Mission Initiatives/Human Space Flight Programme,
1553.0,0.0,5000.0,0,0.0,0,,35.00.52,Machinery & Equipment,0
1553.0,0.0,5000.0,0,0.0,0,,,Total:Manned Mission Initiatives/Human Space Flight Programme,0
,,,,,,,37,Semi Cryogenic Engine Development,
518929.0,0.0,549500.0,0,95100.0,0,,37.00.52,Machinery & Equipment,549500
322900.0,0.0,400000.0,0,350000.0,0,,37.00.53,Major Works,550000
0.0,0.0,500.0,0,500.0,0,,37.00.60,Other Capital Expenditure,500
841829.0,0.0,950000.0,0,445600.0,0,,,Total:Semi Cryogenic Engine Development,1100000
,,,,,,,42,Geo-Imaging Satellite (GISAT),
23490.0,0.0,55000.0,0,10000.0,0,,42.00.52,Machinery & Equipment,10000
483384.0,0.0,610000.0,0,363132.0,0,,42.00.60,Other Capital Expenditure,557900
506874.0,0.0,665000.0,0,373132.0,0,,,Total:Geo-Imaging Satellite (GISAT),567900
,,,,,,,00.101,Space Technology,
,,,,,,,43,Resourcesat-2A,
94019.0,0.0,224000.0,0,132200.0,0,,43.00.52,Machinery & Equipment,66325
430948.0,0.0,496000.0,0,335800.0,0,,43.00.60,Other Capital Expenditure,66475
524967.0,0.0,720000.0,0,468000.0,0,,,Total:Resourcesat-2A,132800
,,,,,,,44,Cartosat-3,
0.0,0.0,61600.0,0,30000.0,0,,44.00.52,Machinery & Equipment,15300
0.0,0.0,1000.0,0,0.0,0,,44.00.53,Major Works,100
169696.0,0.0,217400.0,0,7000.0,0,,44.00.60,Other Capital Expenditure,170500
169696.0,0.0,280000.0,0,37000.0,0,,,Total:Cartosat-3,185900
,,,,,,,45,Scattsat,
0.0,0.0,77200.0,0,50000.0,0,,45.00.52,Machinery & Equipment,36200
114550.0,0.0,252800.0,0,205000.0,0,,45.00.60,Other Capital Expenditure,45200
114550.0,0.0,330000.0,0,255000.0,0,,,Total:Scattsat,81400
,,,,,,,46,RISAT-1A,
0.0,0.0,280000.0,0,0.0,0,,46.00.52,Machinery & Equipment,1400
98250.0,0.0,60000.0,0,62500.0,0,,46.00.60,Other Capital Expenditure,236500
98250.0,0.0,340000.0,0,62500.0,0,,,Total:RISAT-1A,237900
,,,,,,,47,Oceansat-3 & 3A,
0.0,0.0,280000.0,0,5000.0,0,,47.00.52,Machinery & Equipment,27800
0.0,0.0,10000.0,0,131000.0,0,,47.00.60,Other Capital Expenditure,606500
0.0,0.0,290000.0,0,136000.0,0,,,Total:Oceansat-3 & 3A,634300
,,,,,,,48,ISRO Propulsion Complex (IPRC),
1630.0,0.0,51700.0,0,10000.0,0,,48.00.51,Motor Vehicles,62900
152585.0,0.0,915800.0,0,191300.0,0,,48.00.52,Machinery & Equipment,2407452
0.0,0.0,500.0,0,500.0,0,,48.00.53,Major Works  - Charged,500
400000.0,0.0,499500.0,0,389500.0,0,,,Voted,749500
0.0,0.0,10000.0,0,5000.0,0,,48.00.60,Other Capital Expenditure,5000
,,,,,,,48.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,48.99.52,Machinery & Equipment,10000
554215.0,0.0,1477500.0,0,596300.0,0,,,Total:ISRO Propulsion Complex (IPRC),3235352
0.0,0.0,500.0,0,500.0,0,,,Charged,500
554215.0,0.0,1477000.0,0,595800.0,0,,,Voted,3234852
,,,,,,,49,Trisonic Wind Tunnel Facility Project,
0.0,0.0,800.0,0,800.0,0,,49.00.52,Machinery & Equipment,98900
0.0,0.0,100.0,0,100.0,0,,49.00.53,Major Works,100
0.0,0.0,900.0,0,900.0,0,,,Total:Trisonic Wind Tunnel Facility Project,99000
,,,,,,,50,Cartosat-2E,
0.0,0.0,93200.0,0,10000.0,0,,50.00.52,Machinery & Equipment,32000
211659.0,0.0,376800.0,0,53500.0,0,,50.00.60,Other Capital Expenditure,391500
211659.0,0.0,470000.0,0,63500.0,0,,,Total:Cartosat-2E,423500
,,,,,,,51,Risat-3,
0.0,0.0,800.0,0,800.0,0,,51.00.52,Machinery & Equipment,100
0.0,0.0,100.0,0,100.0,0,,51.00.60,Other Capital Expenditure,800
0.0,0.0,900.0,0,900.0,0,,,Total:Risat-3,900
,,,,,,,52,Realisation of Second Vehicle Assembly Building (SVAB),
1299982.0,0.0,2450000.0,0,2000000.0,0,,52.00.52,Machinery & Equipment,1635000
1299982.0,0.0,2450000.0,0,2000000.0,0,,,Total:Realisation of Second Vehicle Assembly Building (SVAB),1635000
,,,,,,,53,Advance Ordering,
83017.0,0.0,50000.0,0,15600.0,0,,53.00.60,Other Capital Expenditure,0
83017.0,0.0,50000.0,0,15600.0,0,,,Total:Advance Ordering,0
,,,,,,,54,NASA ISRO Synthetic Aperture Radar Mission (NISAR),
0.0,0.0,50000.0,0,5000.0,0,,54.00.52,Machinery & Equipment,22400
217708.0,0.0,930000.0,0,130000.0,0,,54.00.60,Other Capital Expenditure,261800
217708.0,0.0,980000.0,0,135000.0,0,,,Total:NASA ISRO Synthetic Aperture Radar Mission (NISAR),284200
,,,,,,,55,Master Control Facility (MCF),
0.0,0.0,349000.0,0,311000.0,0,,55.00.52,Machinery & Equipment,720236
0.0,0.0,30000.0,0,21000.0,0,,55.00.53,Major Works,70000
0.0,0.0,1000.0,0,1000.0,0,,55.00.60,Other Capital Expenditure,1000
,,,,,,,55.99,Information Technology,
0.0,0.0,20000.0,0,5000.0,0,,55.99.52,Machinery & Equipment,55450
0.0,0.0,400000.0,0,338000.0,0,,,Total:Master Control Facility (MCF),846686
,,,,,,,56,Indian Space Research Organisation Headquarters (ISRO Hq),
0.0,0.0,500.0,0,500.0,0,,56.00.53,Major Works  - Charged,500
0.0,0.0,279000.0,0,679500.0,0,,,Voted,355500
,,,,,,,56.99,Information Technology,
0.0,0.0,0.0,0,0.0,0,,56.99.52,Machinery & Equipment,90000
0.0,0.0,279500.0,0,680000.0,0,,,Total:Indian Space Research Organisation Headquarters (ISRO Hq),446000
0.0,0.0,500.0,0,500.0,0,,,Charged,500
0.0,0.0,279000.0,0,679500.0,0,,,Voted,445500
,,,,,,,57,Resourcesat-3 (3S & SA),
0.0,0.0,175000.0,0,0.0,0,,57.00.52,Machinery & Equipment,10000
0.0,0.0,15000.0,0,1500.0,0,,57.00.60,Other Capital Expenditure,81500
0.0,0.0,190000.0,0,1500.0,0,,,Total:Resourcesat-3 (3S & SA),91500
,,,,,,,58,Resourcesat-3 & 3A,
0.0,0.0,0.0,0,0.0,0,,58.00.52,Machinery & Equipment,30000
0.0,0.0,0.0,0,0.0,0,,58.00.60,Other Capital Expenditure,45000
0.0,0.0,0.0,0,0.0,0,,,Total:Resourcesat-3 & 3A,75000
,,,,,,,59,High Resoulution Satellite (HRSAT) Constellation,
0.0,0.0,0.0,0,0.0,0,,59.00.52,Machinery & Equipment,9400
0.0,0.0,0.0,0,0.0,0,,59.00.60,Other Capital Expenditure,500
